NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASEMENT,BUILDING_CLASS_AT_PRESENT,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE
FORT GREENE,02 TWO FAMILY DWELLINGS,1,2113,8,,B3,133 FORT GREENE PLACE,,11217,2,0,2,"2,100","4,430",1900,1,B3,"47,20,000",01/07/21
FORT GREENE,02 TWO FAMILY DWELLINGS,1,2120,11,,B9,357 CARLTON AVE,,11238,2,0,2,"1,900","2,667",1899,1,B9,"15,75,000",30/11/20
FORT GREENE,02 TWO FAMILY DWELLINGS,1,2120,11,,B9,357 CARLTON AVENUE,,11238,2,0,2,"1,900","2,667",1899,1,B9,"27,00,000",13/09/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,1957,45,,C0,412 ADELPHI STREET,,11238,3,0,3,"1,775","2,552",1901,1,C0,"28,75,000",26/03/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,1958,6,,C0,407 ADELPHI,,11238,3,0,3,"2,000","3,520",1901,1,C0,"21,75,000",05/05/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2005,36,,C0,137 SOUTH OXFORD STREET,,11217,3,0,3,"2,200","3,520",1899,1,C0,"5,70,000",05/01/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2005,101,,C0,209 SOUTH OXFORD ST,,11217,3,0,3,"1,960","2,700",1996,1,C0,"22,00,000",05/05/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2005,123,,C0,155 SOUTH OXFORD STREET,,11217,3,0,3,"2,000","2,700",1995,1,C0,"19,40,000",17/08/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2044,31,,C0,75 CARLTON AVENUE,,11205,3,0,3,"2,500","2,475",1901,1,C0,"21,75,000",24/11/20
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2044,61,,C0,94 ADELPHI ST,,11205,3,0,3,"2,500","3,080",1905,1,C0,"8,68,319",16/11/20
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2090,6,,C0,259 CARLTON AVENUE,,11205,3,0,3,"2,200","4,040",1930,1,C0,"40,70,000",08/04/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2090,9,,C0,253 CARLTON AVENUE,,11205,3,0,3,"2,450","2,880",1931,1,C0,"34,00,000",28/07/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2099,30,,C0,21 SOUTH ELLIOTT PLACE,,11217,3,0,3,"2,000","3,360",1899,1,C0,"31,00,000",05/03/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2102,39,,C0,284 CARLTON AVENUE,,11205,3,0,3,"2,080","4,540",1930,1,C0,"41,00,000",04/08/21
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2104,3,,C0,315 ADELPHI STREET,,11205,3,0,3,"2,200","2,970",1930,1,C0,"45,00,000",30/10/20
FORT GREENE,03 THREE FAMILY DWELLINGS,1,2120,40,,C0,376 ADELPHI,,11238,3,0,3,"1,273","2,964",1899,1,C0,"10,50,000",26/02/21
FORT GREENE,06 TAX CLASS 1 - OTHER,1,2097,27,,Z0,19 SAINT FELIX STREET,,11217,0,0,0,"1,417",0,2021,1,Z0,"9,99,000",01/03/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2089,10,,C3,200 WASHINGTON PARK,,11205,4,0,4,"2,200","4,136",1930,2,C3,"41,05,000",27/04/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2089,29,,C2,183 WASHINGTON PARK,,11205,5,0,5,"1,873","4,950",1930,2,C2,"14,71,931",15/03/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2092,14,,C3,233 CLERMONT AVE,,11205,4,0,4,"2,200","4,950",1930,2,C3,"30,00,000",26/04/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2092,23,,C3,215 CLERMONT AVENUE,,11205,4,0,4,"2,200","4,950",1930,2,C3,"38,50,000",16/03/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2B,2100,56,,C5,36 SOUTH OXFORD STREET,,11217,10,0,10,"2,200","4,400",1930,2,C5,"29,75,000",21/10/20
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2102,55,,C3,316 CARLTON AVENUE,,11205,4,0,4,"2,200","3,256",1901,2,C3,"32,20,000",14/05/21
FORT GREENE,07 RENTALS - WALKUP APARTMENTS,2A,2104,5,,C3,311 ADELPHI STREET,,11205,4,0,4,"2,200","2,970",1930,2,C3,"41,00,000",14/09/21
FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2098,88,,S3,63 LAFAYETTE AVENUE,,11217,3,1,4,"1,600","3,900",1930,2,S3,"28,20,000",02/12/20
FORT GREENE,22 STORE BUILDINGS,4,2113,34,,K2,660 FULTON STREET,,11217,0,1,1,"1,260","3,078",1930,4,K2,"17,00,000",01/10/20
FORT GREENE,34 THEATRES,4,2096,35,,J9,10 ST FELIX STREET,,11217,0,1,1,"1,265","2,100",1925,4,J9,"27,00,000",20/01/21
FORT GREENE,37 RELIGIOUS FACILITIES,4,2092,48,,M1,228 VANDERBILT AVENUE,,11205,0,1,1,"4,400","2,310",1925,4,M1,"37,65,000",25/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8826,28,,A9,3166 WHITNEY AVENUE,,11229,1,0,1,"1,440",868,1935,1,A9,"6,83,000",11/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8828,15,,A5,2424 STUART ST,,11229,1,0,1,"3,200","1,296",1955,1,A5,"7,70,000",10/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8828,16,,A5,2428 STUART STREET,,11229,1,0,1,"1,800","1,296",1955,1,A5,"6,58,000",13/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8828,32,,A5,2464 STUART STREET,,11229,1,0,1,"1,800","1,296",1955,1,A5,"5,20,000",02/09/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8830,6,,A9,405 ALLEN AVENUE,,11229,1,0,1,"1,728",868,1930,1,A9,"5,93,000",30/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8830,12,,A9,421 ALLEN AVENUE,,11229,1,0,1,"1,818",883,1930,1,A9,"5,25,000",25/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8830,36,,A9,2339 KNAPP STREET,,11229,1,0,1,"1,800","1,064",1930,1,A9,"5,60,000",30/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8830,78,,A9,3124 AVENUE W,,11229,1,0,1,"1,530",840,1930,1,A9,"2,75,000",19/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8831,54,,A9,3154 AVENUE W,,11229,1,0,1,"1,440",840,1925,1,A9,"3,85,000",28/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8831,66,,A9,2328 PLUMB 2ND STREET,,11229,1,0,1,"1,800",840,1925,1,A9,"5,60,000",06/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,1902,,A1,3014 GERRITSEN AVENUE,,11229,1,0,1,"1,800","1,614",1920,1,A1,"7,49,200",24/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,1964,,A1,32 ABBEY COURT,,11229,1,0,1,"1,800","1,614",2018,1,A1,"7,80,998",14/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,2048,,A1,17 BEACON COURT,,11229,1,0,1,"1,800","2,037",2000,1,A1,"6,25,000",12/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,2078,,A1,14 CANTON COURT,,11229,1,0,1,"1,800",820,1920,1,A1,"1,80,000",16/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,2160,,A1,9 DARE COURT,,11229,1,0,1,"1,800","1,120",1920,1,A1,"5,74,000",26/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,2198,,A1,13 EATON CT,,11229,1,0,1,"3,600","1,309",1920,1,A1,"6,30,000",12/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8845,2262,,A1,16 NOEL AVENUE,,11229,1,0,1,"1,800","2,020",1920,1,A1,"4,50,000",11/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1238,,A1,27 KEEN COURT,,11229,1,0,1,"1,800","1,240",1920,1,A1,"4,50,000",06/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1392,,A1,36 MELBA COURT,,11229,1,0,1,"1,800","1,360",1925,1,A1,"6,08,000",27/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1420,,A1,13 NOVA COURT,,11229,1,0,1,"1,800",680,1925,1,A1,"2,77,882",29/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1420,,A1,13 NOVA COURT,,11229,1,0,1,"1,800",680,1925,1,A1,"3,54,464",16/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1436,,A2,24 NOVA COURT,,11229,1,0,1,"3,600","1,800",1940,1,A2,"7,25,000",19/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1446,,A1,32 NOVA COURT,,11229,1,0,1,"1,800","1,358",1940,1,A1,"4,20,000",14/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1470,,A1,19 SEBA AVENUE,,11229,1,0,1,"1,800","2,003",1925,1,A1,"5,90,000",23/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1476,,A1,13 SEBA AVENUE,,11229,1,0,1,"1,800","1,240",1935,1,A1,"6,75,000",28/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8866,1827,,A1,4 NOVA COURT,,11229,1,0,1,"1,800","2,077",1920,1,A1,"7,25,000",11/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8876,2734,,A1,6 MERIT CT,,11229,1,0,1,"1,700","1,000",1925,1,A1,"2,85,000",20/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8876,2776,,A2,12 LANDIS COURT,,11229,1,0,1,"1,700","1,200",1925,1,A2,"3,65,000",25/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8876,2790,,A1,9 LANDIS COURT,,11229,1,0,1,"3,400",934,1925,1,A1,"3,90,000",18/11/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,953,,A1,58 GOTHAM AVE,,11229,1,0,1,"1,680",868,1920,1,A1,"5,75,000",07/10/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,955,,A1,54 GOTHAM AVENUE,,11229,1,0,1,"1,680",952,1920,1,A1,"6,55,000",21/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,957,,A1,50 GOTHAM AVENUE,,11229,1,0,1,"1,680",952,1920,1,A1,"6,60,000",24/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,969,,A1,26 GOTHAM AVENUE,,11229,1,0,1,"1,680","1,192",1920,1,A1,"6,75,000",13/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,972,,A1,20 GOTHAM AVENUE,,11229,1,0,1,"1,680",952,1920,1,A1,"3,25,000",08/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8883,972,,A1,20 GOTHAM AVENUE,,11229,1,0,1,"1,680",952,1920,1,A1,"6,50,000",06/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8885,84,,A1,17 IRA COURT,,11229,1,0,1,"1,785","1,374",1925,1,A1,"6,50,000",25/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8891,698,,A1,25 LACON COURT,,11229,1,0,1,"2,501",998,1920,1,A1,"6,00,000",23/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,130,,A1,22 FRANK COURT,,11229,1,0,1,"1,800",700,1925,1,A1,"4,35,000",21/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,164,,A1,31 FRANK COURT,,11229,1,0,1,"7,200","1,875",1925,1,A1,"8,50,000",27/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,178,,A2,20 NOEL AVENUE,,11229,1,0,1,"1,800",294,1925,1,A2,"4,30,000",30/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,890,,A1,38 ABBEY COURT,,11229,1,0,1,"1,800","1,620",1925,1,A1,"7,43,000",28/04/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8900,904,,A2,52 ABBEY COURT,,11229,1,0,1,"1,800",700,1925,1,A2,"4,99,000",08/10/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,618,,A1,67 BEACON CT,,11229,1,0,1,"3,600",912,1920,1,A1,"7,40,000",19/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,658,,A1,73 CANTON COURT,,11229,1,0,1,"1,800","1,200",1920,1,A1,"6,40,000",09/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,686,,A2,54 DARE COURT,,11229,1,0,1,"1,800",432,1920,1,A2,"4,35,000",28/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,716,,A1,65 DARE COURT,,11229,1,0,1,"1,800","1,064",1920,1,A1,"5,70,000",12/11/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,726,,A2,55 DARE COURT,,11229,1,0,1,"1,800",630,1920,1,A2,"5,42,000",01/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,794,,A1,52 FRANK COURT,,11229,1,0,1,"2,700","1,188",1920,1,A1,"4,90,000",24/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8907,800,,A1,58 FRANK COURT,,11229,1,0,1,"1,800",864,1920,1,A1,"5,75,000",25/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,22,,A1,113 ABBEY COURT,,11229,1,0,1,"1,800","2,136",1925,1,A1,"4,08,642",16/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,22,,A1,113 ABBEY COURT,,11229,1,0,1,"1,800","2,136",1925,1,A1,"6,94,515",17/11/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,34,,A1,116 BEACON COURT,,11229,1,0,1,"1,800","1,107",1925,1,A1,"6,40,000",12/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,271,,A5,2866 GERRITSEN AVENUE,,11229,1,0,1,"1,433","1,140",1955,1,A5,"5,80,000",21/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,273,,A5,2862 GERRITSEN AVENUE,,11229,1,0,1,"1,433","1,140",1955,1,A5,"5,52,000",29/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,276,,A5,2856 GERRITSEN AVENUE,,11229,1,0,1,"1,440","1,216",1955,1,A5,"5,75,000",16/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,414,,A1,116 DARE COURT,,11229,1,0,1,"1,800","1,350",2017,1,A1,"6,50,000",01/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,430,,A1,101 DARE COURT,,11229,1,0,1,"1,800","1,248",1925,1,A1,"2,80,000",21/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,474,,A1,105 EATON COURT,,11229,1,0,1,"1,800","2,106",1925,1,A1,"8,29,000",30/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,606,,A1,117 GAIN COURT,,11229,1,0,1,"1,800",975,1925,1,A1,"5,00,000",25/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8914,622,,A1,108 HYMAN COURT,,11229,1,0,1,"1,800",975,1925,1,A1,"5,10,000",05/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8923,30,,A1,58 FLORENCE AVENUE,,11229,1,0,1,"1,733",702,1920,1,A1,"6,20,000",02/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8925,197,,A9,6 ASTER COURT,,11229,1,0,1,"1,470",768,1925,1,A9,"5,12,500",08/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8925,360,,A1,5 DICTUM COURT,,11229,1,0,1,"3,570","1,332",1930,1,A1,"6,25,000",26/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8925,498,,A1,2 GARLAND COURT,,11229,1,0,1,"1,785",814,1945,1,A1,"4,75,000",10/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8932,530,,A1,42 ASTER COURT,,11229,1,0,1,"1,785","1,380",1920,1,A1,"5,30,000",11/02/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8932,780,,A1,32 FANE COURT,,11229,1,0,1,"3,570",969,1920,1,A1,"5,70,000",26/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8939,160,,A1,60 GARLAND COURT,,11229,1,0,1,"1,785","1,023",1920,1,A1,"9,00,000",05/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8939,168,,A1,52 GARLAND COURT,,11229,1,0,1,"3,570",800,1920,1,A1,"5,50,000",12/05/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8939,906,,A9,71 ASTER COURT,,11229,1,0,1,"1,785","1,476",1925,1,A9,"6,10,000",05/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8939,930,,A1,50 BEVY COURT,,11229,1,0,1,"1,785","1,300",2003,1,A1,"6,00,000",30/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8946,852,,A1,77 ASTER COURT,,11229,1,0,1,"1,785","1,348",1950,1,A1,"6,00,000",01/06/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8946,872,,A1,96 BEVY COURT,,11229,1,0,1,"3,570","1,090",1945,1,A1,"6,40,000",14/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8946,932,,A1,84 CELESTE COURT,,11229,1,0,1,"1,785","1,066",1945,1,A1,"6,30,000",05/01/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8946,964,,A1,93 CELESTE COURT,,11229,1,0,1,"3,570","1,140",1945,1,A1,"8,25,000",27/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8946,995,,A9,75A DICTUM COURT,,11229,1,0,1,"1,470",912,1925,1,A9,"4,70,000",27/07/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8955,67,,A5,2530 GERRITSEN AVENUE,,11229,1,0,1,"1,501","1,360",1955,1,A5,"7,57,500",19/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8955,73,,A5,2520 GERRITSEN AVENUE,,11229,1,0,1,"1,501","1,360",1955,1,A5,"6,48,000",09/12/20
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8955,77,,A5,2514 GERRITSEN AVENUE,,11229,1,0,1,"1,501","1,360",1955,1,A5,"5,00,000",06/08/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8955,112,,A1,97 ASTER COURT,,11229,1,0,1,"1,785","1,179",1925,1,A1,"5,83,800",24/03/21
GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,1,8955,214,,A1,103 CELESTE COURT,,11229,1,0,1,"1,785","1,260",1925,1,A1,"4,85,000",12/01/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8827,34,,B9,2432 GERRITSEN AVENUE,,11229,2,0,2,"2,080","1,854",1960,1,B9,"7,35,000",26/07/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8829,1,,B1,2401 STUART STREET,,11229,2,0,2,"2,025","1,800",1955,1,B1,"8,00,000",14/04/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8829,62,,B1,2435 STUART STREET,,11229,2,0,2,"2,075","1,660",1955,1,B1,"6,75,000",30/10/20
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8829,71,,B1,2415 STUART STREET,,11229,2,0,2,"1,992","1,563",1955,1,B1,"7,70,000",25/08/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8845,1946,,B3,14 ABBEY COURT,,11229,2,0,2,"1,800","2,172",1945,1,B3,"7,00,000",15/12/20
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8856,1658,,B3,9 LOIS AVENUE,,11229,2,0,2,"1,800","1,031",1920,1,B3,"5,73,000",22/12/20
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8876,2638,,B3,109 HYMAN CT,,11229,2,0,2,"1,800","2,900",1920,1,B3,"6,75,000",21/04/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8900,872,,B2,2966 GERRITSEN AVENUE,,11229,2,0,2,"3,600","1,880",1987,1,B2,"7,20,000",13/07/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8932,608,,B2,37 BEVY COURT,,11229,2,0,2,"1,785","1,282",2010,1,B2,"7,15,000",16/07/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8939,136,,B2,61 FANE COURT,,11229,2,0,2,"6,478","1,800",2003,1,B2,"9,00,000",05/05/21
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8946,828,,B3,92 ASTER COURT,,11229,2,0,2,"1,785","1,054",1945,1,B3,"7,15,000",14/12/20
GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,1,8955,180,,B1,218 ALLEN AVENUE,,11229,2,0,2,"2,013","1,976",1955,1,B1,"6,20,000",25/06/21
GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,1,8883,968,,G0,28 GOTHAM AVENUE,,11229,0,0,0,"1,680",0,1950,1,G0,"6,75,000",13/07/21
GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,1,8885,86,,G0,19 IRA COURT,,11229,0,0,0,"1,785",0,1950,1,G0,"6,50,000",25/03/21
GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,1,8907,718,,G0,63 DARE COURT,,11229,0,0,0,"1,800",0,1950,1,G0,"5,70,000",12/11/20
GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,1,8914,20,,G0,111 ABBEY COURT,,11229,1,0,1,"1,800",0,1950,1,G0,"6,94,515",17/11/20
GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,1,8946,826,,G0,94 ASTER COURT,,11229,0,0,0,"1,785",0,1950,1,G0,"7,15,000",14/12/20
GERRITSEN BEACH,21 OFFICE BUILDINGS,4,8932,512,,O1,2678 GERRITSEN AVENUE,,11229,0,1,1,"1,050",940,1920,4,O1,"3,30,000",10/06/21
GERRITSEN BEACH,22 STORE BUILDINGS,4,8925,165,,K1,2756 GERRITSEN AVENUE,,11229,0,1,1,"1,050",940,1920,4,K1,"3,75,000",15/06/21
GERRITSEN BEACH,36 OUTDOOR RECREATIONAL FACILITIES,4,8885,450,,Q8,17 LACON COURT,,11229,0,1,1,"14,074","2,160",1920,4,Q8,"6,00,000",23/12/20
GERRITSEN BEACH,41 TAX CLASS 4 - OTHER,4,8891,694,,Z9,23 LACON COURT,,11229,0,1,1,"2,699",400,1920,4,Z9,"6,00,000",23/12/20
GOWANUS,01 ONE FAMILY DWELLINGS,1,416,32,,A5,166 DOUGLASS STREET,,11217,1,0,1,"1,875","2,124",1901,1,A5,"20,50,000",25/06/21
GOWANUS,01 ONE FAMILY DWELLINGS,1,430,51,,A9,467 UNION STREET,,11231,1,0,1,"1,250","2,414",2014,1,A9,"31,00,000",17/03/21
GOWANUS,01 ONE FAMILY DWELLINGS,1,997,67,,A4,181 8TH STREET,,11215,1,0,1,"2,500","3,384",1901,1,A4,"29,00,000",28/05/21
GOWANUS,01 ONE FAMILY DWELLINGS,1,1020,23,,A9,134 11TH STREET,,11215,1,0,1,"1,600","1,040",1920,1,A9,"14,95,000",27/10/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,416,16,,B3,134 DOUGLASS STREET,,11217,2,0,2,"1,313","1,728",1901,1,B3,"11,90,000",11/03/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,423,57,,B9,449 SACKETT STREET,,11231,2,0,2,"1,900","1,995",1901,1,B9,"23,50,000",17/12/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,423,58,,B9,447 SACKETT STREET,,11231,2,0,2,"1,900","1,995",1901,1,B9,"20,50,000",12/02/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,430,3,,B9,293 HOYT STREET,,11231,2,0,2,"1,100","1,950",1899,1,B9,"26,50,000",30/06/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,433,55,,B1,563 UNION STREET,,11215,2,0,2,"2,250","1,000",1899,1,B1,"23,40,000",29/01/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,437,34,,B2,442 UNION STREET,,11231,2,0,2,"2,025","3,944",2014,1,B2,"42,00,000",24/09/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,437,34,,B2,442 UNION STREET,,11231,2,0,2,"2,025","3,944",2014,1,B2,"42,50,000",16/10/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,437,43,,B1,330 BOND STREET,,11231,2,0,2,"1,500","2,800",2012,1,B1,"37,50,000",14/09/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,444,70,,B9,319 CARROLL STREET,,11231,2,0,2,"1,550","1,732",1899,1,B9,"29,85,000",30/12/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,451,6,,B9,351 HOYT STREET,,11231,2,0,2,"1,800","2,580",1899,1,B9,"24,00,000",10/12/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,451,16,,B3,328 CARROLL STREET,,11231,2,0,2,"1,530","2,430",1899,1,B3,"20,35,000",19/03/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,457,38,,S2,117 2 STREET,,11231,2,1,3,"1,119","2,025",1901,1,S2,"15,00,000",11/12/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,461,22,,B9,94 2ND STREET,,11231,2,0,2,"2,033","1,920",1899,1,B9,"18,50,000",28/01/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,997,17,,B3,220 7 STREET,,11215,2,0,2,"1,667","2,128",1901,1,B3,"27,25,000",08/01/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,997,35,,B3,240A 7TH STREET,,11215,2,0,2,"1,558","1,575",1901,1,B3,"18,05,000",03/12/20
GOWANUS,02 TWO FAMILY DWELLINGS,1,997,59,,B1,191A 8 STREET,,11215,2,0,2,"1,667","1,920",1901,1,B1,"30,00,000",19/08/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,1002,115,,B2,122 8TH STREET,,11215,2,0,2,"2,500","1,980",1899,1,B2,"16,50,000",19/03/21
GOWANUS,02 TWO FAMILY DWELLINGS,1,1009,6,,S2,461 THIRD AVENUE,,11215,2,1,3,"1,540","3,000",1920,1,S2,"16,50,000",23/06/21
